created_at,updated_at,asset_type,signal_label,signal_score_band,confidence_band,public_watch_tier,observation_bucket,status,return_1d,return_3d,return_7d,return_14d,max_favorable_excursion,max_adverse_excursion
2026-06-27 03:30:02,2026-06-27 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-26 03:30:04,2026-07-10 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,4.92,7.65,14.09,-1.76,15.92,-6.08
2026-06-26 03:30:04,2026-07-10 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,0.64,-0.46,10.87,7.12,13.61,-5.02
2026-06-26 03:30:04,2026-07-10 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,4.55,3.41,9.09,1.14,11.93,-2.84
2026-06-26 03:30:03,2026-07-10 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,2.75,5.3,14.77,15.55,19.68,-1.3
2026-06-26 03:30:03,2026-07-10 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,2.68,5.34,14.87,15.72,19.69,-1.38
2026-06-26 03:30:02,2026-06-26 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-26 03:30:02,2026-07-10 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,0.42,0.21,10.42,1.25,22.29,-7.5
2026-06-25 03:30:04,2026-07-09 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,5.03,2.79,2.79,-2.23,10.06,-4.47
2026-06-25 03:30:03,2026-07-09 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-2.37,-2.85,5.18,7.09,13.37,-6.59
2026-06-25 03:30:03,2026-07-09 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,2.13,2.3,5.28,-9.42,9.59,-11.2
2026-06-25 03:30:03,2026-07-09 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-2.34,-6.23,-2.51,-0.17,7.71,-9.96
2026-06-25 03:30:02,2026-06-25 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-25 03:30:02,2026-07-09 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,0.6,-4.39,-0.8,-4.99,17.17,-11.38
2026-06-25 03:30:02,2026-07-09 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-2.49,-2.9,5.04,6.87,13.24,-6.61
2026-06-24 03:30:04,2026-07-08 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-4.3,-1.08,-2.69,-3.76,5.91,-8.06
2026-06-24 03:30:03,2026-07-08 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-5.79,-5.42,-3.28,5.94,10.17,-9.14
2026-06-24 03:30:03,2026-07-08 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-5.76,-5.41,-3.18,6.12,10.27,-9.15
2026-06-24 03:30:03,2026-07-08 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-3.49,-1.09,2.0,-7.16,9.28,-8.53
2026-06-24 03:30:03,2026-07-08 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-7.3,-8.62,-8.29,-3.98,3.15,-13.76
2026-06-24 03:30:02,2026-06-24 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-24 03:30:02,2026-07-08 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-2.77,-4.55,-3.76,-3.17,16.24,-12.08
2026-06-23 03:30:04,2026-07-07 03:30:19,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-6.19,-3.09,-8.25,-5.15,1.55,-11.86
2026-06-23 03:30:03,2026-07-07 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-6.24,-8.6,-8.53,2.76,6.14,-12.55
2026-06-23 03:30:03,2026-07-07 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-5.46,-2.95,-6.22,-8.24,4.15,-12.83
2026-06-23 03:30:03,2026-07-07 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-7.63,-10.33,-15.42,-5.72,0.24,-17.33
2026-06-23 03:30:02,2026-06-23 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-23 03:30:02,2026-07-07 03:30:17,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-6.73,-5.79,-14.77,-5.05,9.72,-17.01
2026-06-23 03:30:02,2026-07-07 03:30:18,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-6.2,-8.71,-9.1,2.6,6.02,-12.57
2026-06-22 03:30:03,2026-07-06 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-3.93,-9.65,-6.97,2.54,4.25,-12.9
2026-06-22 03:30:03,2026-07-06 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-4.65,-7.72,-2.96,-5.04,4.49,-12.54
2026-06-22 03:30:03,2026-07-06 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-5.58,-12.11,-14.31,-7.0,2.75,-18.24
2026-06-22 03:30:03,2026-07-06 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-5.56,-10.1,-8.08,-5.56,2.02,-13.64
2026-06-22 03:30:02,2026-06-22 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-22 03:30:02,2026-07-06 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-5.73,-9.24,-11.09,-3.14,8.5,-17.93
2026-06-22 03:30:02,2026-07-06 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-3.99,-9.71,-7.1,2.38,4.12,-12.92
2026-06-21 03:30:03,2026-07-05 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-2.68,-7.23,-4.61,-5.57,2.2,-14.46
2026-06-21 03:30:03,2026-07-05 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-2.64,-9.85,-15.98,-7.76,1.4,-19.32
2026-06-21 03:30:03,2026-07-05 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-4.0,-9.0,-8.0,-5.0,1.5,-14.5
2026-06-21 03:30:02,2026-06-21 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-21 03:30:02,2026-07-05 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-3.92,-11.05,-14.62,-5.17,4.63,-20.86
2026-06-21 03:30:02,2026-07-05 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-0.5,-6.6,-9.49,1.24,4.08,-12.94
2026-06-21 03:30:02,2026-07-05 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-0.6,-6.76,-9.54,1.21,4.07,-13.03
2026-06-20 03:30:04,2026-07-04 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-5.48,-8.27,-9.01,-2.05,2.05,-15.86
2026-06-20 03:30:04,2026-07-04 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-1.81,-5.58,-13.36,-5.58,2.91,-18.24
2026-06-20 03:30:04,2026-07-04 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-1.02,-4.59,-6.12,-2.55,3.57,-12.76
2026-06-20 03:30:03,2026-07-04 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-0.06,-2.39,-7.84,2.39,4.21,-11.47
2026-06-20 03:30:03,2026-07-04 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-0.13,-2.35,-7.82,2.51,4.28,-11.47
2026-06-20 03:30:02,2026-06-20 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-20 03:30:02,2026-07-04 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,1.73,-1.73,-7.13,1.35,13.87,-14.45
2026-06-19 03:30:03,2026-07-03 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-4.57,-7.81,-9.79,-6.65,1.73,-18.98
2026-06-19 03:30:03,2026-07-03 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,1.41,-1.72,-11.67,-11.2,2.51,-18.56
2026-06-19 03:30:03,2026-07-03 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,1.52,-3.03,-5.05,-6.06,2.53,-13.64
2026-06-19 03:30:02,2026-06-19 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-19 03:30:02,2026-07-03 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,5.73,2.86,-3.82,-6.3,12.79,-15.27
2026-06-19 03:30:02,2026-07-03 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,2.45,1.69,-7.11,0.68,4.74,-11.03
2026-06-19 03:30:02,2026-07-03 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,2.41,1.64,-7.05,0.72,4.75,-11.07
2026-06-18 03:30:03,2026-07-02 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-3.31,-10.03,-15.5,-9.68,1.65,-19.91
2026-06-18 03:30:03,2026-07-02 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-3.97,-6.37,-16.19,-16.72,1.35,-22.04
2026-06-18 03:30:03,2026-07-02 03:30:16,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-5.24,-7.62,-15.24,-12.86,1.43,-18.57
2026-06-18 03:30:02,2026-06-18 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-18 03:30:02,2026-07-02 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-5.43,-4.35,-11.05,-8.51,7.07,-19.57
2026-06-18 03:30:02,2026-07-02 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-1.94,-2.18,-10.15,-6.73,2.0,-13.35
2026-06-18 03:30:02,2026-07-02 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-2.02,-2.27,-10.13,-6.59,2.05,-13.36
2026-06-17 03:30:04,2026-07-01 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,-6.51,-6.51,-15.35,-16.74,8.84,-20.47
2026-06-17 03:30:03,2026-07-01 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-4.46,-2.78,-9.42,-11.52,1.08,-15.58
2026-06-17 03:30:03,2026-07-01 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-4.44,-2.74,-9.45,-11.43,0.97,-15.54
2026-06-17 03:30:03,2026-07-01 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-4.63,-9.26,-16.45,-16.45,2.46,-22.96
2026-06-17 03:30:03,2026-07-01 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,closed,-7.26,-6.9,-16.46,-23.08,1.58,-25.23
2026-06-17 03:30:02,2026-06-17 03:30:02,crypto,fresh_transition_watch,medium_model_score_band,medium_confidence_band,watch_tier_c,low_priority_watch,open,,,,,,
2026-06-17 03:30:02,2026-07-01 03:30:14,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_d,low_priority_watch,closed,-8.32,-3.99,-13.52,-20.8,2.43,-23.05
2026-06-16 03:30:04,2026-06-30 03:30:15,crypto,young_trend_watch,lower_model_score_band,medium_confidence_band,watch_tier_c,weak_signal_watch,closed,0.97,-3.4,-9.22,-12.14,13.59,-16.99
